As_ppm,Pb_ppm,Hg_ppb
0.7909801509457143,0.787811324634954,0.0
0.73169803173248,0.6296374403154631,-0.24530787899074624
0.7335185113248519,0.9016993425929912,-0.24530787899074624
0.7584997180543077,1.0101118379891691,-0.24530787899074624
0.716953563084285,1.2124538934640696,-0.24530787899074624
0.7398515647329844,0.9356154643572243,-0.24530787899074624
0.7380482133295472,0.8410904855660148,-0.24530787899074624
0.7825839672765752,0.9102263077415056,-0.24530787899074624
0.702829961040427,1.0263376604569387,0.0
0.686455296822722,1.0584432502179653,-0.24530787899074624
0.6079283376088438,0.7788078013197343,-0.24530787899074624
0.720670172690887,0.9523841631292814,-0.24530787899074624
0.756745870472075,0.8234702428563746,-0.24530787899074624
0.4546613140518921,0.4175664659135968,-0.24530787899074624
0.47099103679217963,0.30911386168881977,-0.24530787899074624
0.8171628426028087,0.05040164147944616,-0.24530787899074624
0.7646023257349228,0.9271841289483951,0.0
0.8179648108012487,0.9271841289483951,0.13092975357145736
0.8115220595465348,1.1057606415553327,-0.24530787899074624
0.7723678360643544,1.0424475832037055,0.0
0.7452327137849262,0.7606922051679793,-0.24530787899074624
0.9155112434853723,0.9187211561843791,0.13092975357145736
0.7234441793373283,0.9016993425929912,-0.24530787899074624
0.8179648108012487,0.9356154643572243,0.23248676035896368
0.8123307954107292,0.8234702428563746,0.0
0.7951391618992218,1.0344070057204955,-0.24530787899074624
0.736240001134778,0.9607219899829742,-0.24530787899074624
-0.6073514248573608,1.097943026812186,-0.24530787899074624
0.435093575848059,-0.025629589385550218,-0.24530787899074624
0.33756578218476385,0.12395314618590268,-0.24530787899074624
0.8446765066794112,0.9773057381956374,-0.24530787899074624
0.7514566473974704,1.08222603223045,0.13092975357145736
0.7066254241667319,0.6773216603584293,-0.24530787899074624
0.7593749253775349,0.9271841289483951,-0.24530787899074624
0.7918140184466179,1.4855305897273468,-0.24530787899074624
0.8187658214254927,0.9356154643572243,0.0701569977949824
0.7398515647329844,0.8672653974777808,-0.24530787899074624
0.638986626599202,0.8057112566500653,0.0
0.6410764922086805,0.7147562059669638,0.0
0.5684221871994477,0.8498492522838023,0.0
0.684502322173828,1.0584432502179653,0.0
0.7893092999746169,1.0900982203108511,-0.24530787899074624
0.7443388478057733,1.3496232387494342,-0.24530787899074624
0.6155578661917201,0.7788078013197343,0.0701569977949824
0.6575650965782052,-0.22773902358281994,0.12615154605893591
0.7047303768102191,1.1367629110819117,0.0
0.6980552339934758,0.9440153980716862,0.0
0.6483401737321548,1.0504595972964192,0.0
0.6166407499104744,1.1135512523941051,-0.24530787899074624
0.6626357656034136,0.9690291065392791,0.18453512321427137
0.7047303768102191,1.0101118379891691,0.0
0.6854795201879906,0.9271841289483951,0.0
0.6980552339934758,1.1290522041005113,0.0
0.5637554113838799,0.7240185581852221,-0.24530787899074624
0.5979896918575188,0.9855521078771078,0.0701569977949824
0.6068312869668085,0.9271841289483951,-0.24530787899074624
0.6736581338034052,0.9773057381956374,-0.24530787899074624
0.5139502865029564,0.9440153980716862,-0.24530787899074624
0.6410764922086805,0.9102263077415056,0.23248676035896368
0.6961357868525112,1.0344070057204955,0.0701569977949824
0.7085151333546075,0.9102263077415056,0.13092975357145736
0.9278710953847831,0.9440153980716862,0.0701569977949824
0.6057324393532216,0.9937684360724044,-0.24530787899074624
0.6452367927862528,1.0263376604569387,0.0
0.6696709225525812,0.8057112566500653,0.13092975357145736
0.5695838261357709,1.0900982203108511,0.0
0.3226390431053152,-0.766530958999146,-0.24530787899074624
0.6980552339934758,-1.0321764142881054,-0.24530787899074624
0.3226390431053152,-0.7134607552735214,-0.24530787899074624
0.3226390431053152,-0.46536698074513766,-0.24530787899074624
0.47233407291263063,-0.5289030018368283,-0.24530787899074624
0.5946438179984579,-0.8392914493721015,-0.24530787899074624
0.7876342770866531,-1.0121284636597756,-0.24530787899074624
0.7876342770866531,-0.5942809010180435,-0.24530787899074624
0.12964858401711993,-0.9922571492531189,-0.24530787899074624
0.12964858401711993,-0.9336725672418607,-0.24530787899074624
0.3226390431053152,-0.8578543491835272,-0.24530787899074624
0.3226390431053152,-0.6960446100795429,-0.24530787899074624
0.7876342770866531,-0.7845022062375885,-0.24530787899074624
0.7876342770866531,-0.5289030018368283,-0.24530787899074624
0.47233407291263063,-0.5942809010180435,-0.24530787899074624
0.5946438179984579,-0.9336725672418607,-0.24530787899074624
0.47233407291263063,-1.5760883963874734,-0.24530787899074624
0.3226390431053152,-0.6787619232479974,-0.24530787899074624
0.3226390431053152,-0.9725593856599276,0.18453512321427137
0.12964858401711993,-0.28484029110767894,0.0701569977949824
0.3226390431053152,-1.1141992568793193,-0.24530787899074624
0.9373293068939689,-0.7487017784418155,-0.24530787899074624
0.5946438179984579,-1.3564726937381268,0.7474100518427786
0.5946438179984579,-0.766530958999146,-0.24530787899074624
-0.14235619087602278,-1.2431131771522261,-0.24530787899074624
0.5946438179984579,-0.6445888513729445,-0.24530787899074624
0.5946438179984579,-0.7487017784418155,-0.24530787899074624
0.6980552339934758,-0.7487017784418155,-0.24530787899074624
0.6980552339934758,-1.0934122010189862,-0.24530787899074624
0.6980552339934758,-0.6445888513729445,-0.24530787899074624
0.5946438179984579,-0.9530321676144955,-0.24530787899074624
0.5946438179984579,-0.6109258444280422,-0.24530787899074624
0.5946438179984579,-0.7487017784418155,-0.24530787899074624
0.7876342770866531,-0.8208800851266458,-0.24530787899074624
0.7876342770866531,-0.9725593856599276,-0.24530787899074624
0.5946438179984579,-1.17773527797101,-0.24530787899074624
0.5946438179984579,-0.8026178023893443,-0.24530787899074624
0.3226390431053152,-0.7134607552735214,-0.24530787899074624
0.5946438179984579,-0.914477731423141,-0.24530787899074624
0.7876342770866531,-0.731012436034097,-0.24530787899074624
0.6980552339934758,-0.44975875516321845,0.0
0.6980552339934758,-0.6616106649643325,-0.24530787899074624
0.47233407291263063,-0.7134607552735214,-0.24530787899074624
0.6980552339934758,-0.6960446100795429,-0.24530787899074624
0.6980552339934758,-0.8208800851266458,-0.24530787899074624
0.6980552339934758,-1.0524041695639785,-0.24530787899074624
0.6980552339934758,-0.8026178023893443,0.13092975357145736
0.7876342770866531,-0.8578543491835272,0.0701569977949824
0.566092857365773,0.7788078013197343,0.13092975357145736
0.6013189608152012,0.8759232952317875,0.35189388295066765
0.5063413620043138,0.8585741358735184,0.0701569977949824
0.716953563084285,1.08222603223045,0.0
0.7876342770866531,0.9773057381956374,0.0
0.947317277767047,0.9187211561843791,0.0
0.3711550926486995,0.087477209446119,0.18453512321427137
0.30047437864633125,-0.07777941782997684,0.23248676035896368
0.3566463321969983,-0.6787619232479974,1.008351052895304
0.4560374095459062,0.28678318822304266,0.27586429253634037
0.4696453065152183,-0.6109258444280422,0.18453512321427137
0.7132162480248783,0.037906431706139415,0.03790686316679034
0.716953563084285,0.15984853933233986,-0.034439853335150136
0.5519444316871325,0.15984853933233986,0.3905029659993444
0.7541064717174022,0.4904950236211273,0.3610787146070644
0.49085960604046924,0.27553438886845716,0.11043176477206887
0.6884026024516002,0.15984853933233986,0.03790686316679034
0.6379392472793379,-0.37329788726572455,-0.24530787899074624
0.5531349312331115,-0.22773902358281994,0.016869239554577278
0.4856185925230166,0.9523841631292814,0.0941346128905567
0.5991012850167473,0.3855747295863137,0.043014671023183376
0.3569650997573329,0.4904950236211273,0.06287936235282128
0.5991012850167473,0.27553438886845716,0.5435569242773844
0.6337333004732437,0.27553438886845716,0.20679283164966145
0.7075709441514488,0.27553438886845716,0.28288926407373016
0.0712773221306521,0.3855747295863137,0.049735210416059376
0.4856185925230166,0.4904950236211273,0.41588725291310624
0.28113015633996885,-0.22773902358281994,0.1233344984216778
0.7066254241667319,0.15984853933233986,0.20208780676060678
0.4178546062375555,0.3855747295863137,0.2340146690064514
0.4120084139610922,0.037906431706139415,-0.020561074594559546
0.46559184210962196,-0.09100748856676646,-0.24530787899074624
0.2987386821590457,0.15984853933233986,-0.24530787899074624
0.5946438179984579,0.15984853933233986,0.3068253214836603
0.5765117326438401,0.27553438886845716,0.12474523065112245
0.5239631039960898,0.3855747295863137,0.05139961407688268
0.575362038586776,0.8057112566500653,0.0701569977949824
0.6220291027199462,0.7788078013197343,-0.24530787899074624
0.4149378785206484,0.9690291065392791,0.0701569977949824
0.11380999258222686,0.8234702428563746,-0.24530787899074624
-0.08454420065021065,1.3774677849496635,0.0701569977949824
-0.33534664996421815,1.6074726973535463,-0.24530787899074624
0.4986451439248394,1.425383569416486,-0.24530787899074624
0.6155578661917201,0.8146082291155072,0.0701569977949824
0.5471611934682237,0.7054556583737964,0.13092975357145736
0.6035293295961338,1.0344070057204955,0.0
0.5012203728765182,0.9271841289483951,0.23248676035896368
0.8915246979703565,1.0101118379891691,0.23248676035896368
0.7197429488831464,0.8057112566500653,0.0
0.684502322173828,0.8672653974777808,0.0
0.5471611934682237,1.0584432502179653,0.0701569977949824
0.8666485928916007,0.9855521078771078,0.0
-0.05740514324589361,0.7967790485581777,-0.24530787899074624
-0.0007600077397026588,1.1367629110819117,-0.24530787899074624
0.004650072533880211,1.3285118871467743,-0.24530787899074624
0.02846960375318869,1.0263376604569387,-0.4999999999999999
0.6035293295961338,0.9356154643572243,0.18453512321427137
0.48166078565616827,0.7240185581852221,0.13092975357145736
0.4750121056830842,1.0344070057204955,0.0701569977949824
0.5012203728765182,0.787811324634954,0.0701569977949824
0.5602339003152539,1.0344070057204955,-0.24530787899074624
0.5946438179984579,1.1367629110819117,-0.24530787899074624
-0.6073514248573608,1.1367629110819117,0.0
0.6595979657644264,0.9855521078771078,0.0
0.3881004470906147,0.9607219899829742,0.35189388295066765
0.6024250555721341,1.0344070057204955,-0.24530787899074624
0.3293141859220586,0.9855521078771078,0.0701569977949824
0.08575658171506424,0.9187211561843791,1.0701569977949823
0.16450558356832223,2.1687218702183033,0.0701569977949824
0.1407372053718837,1.5182652658934392,0.0701569977949824
0.507615524435033,0.7332430274664881,0.0
0.5957609644982613,1.0182393408214891,0.13092975357145736
0.561409792497314,0.9102263077415056,-0.24530787899074624
0.5531349312331115,0.8322975715232267,0.18453512321427137
0.44912852955110727,0.8234702428563746,0.0
0.5399217744564828,0.8057112566500653,0.23248676035896368
0.5037857538922877,0.8322975715232267,-0.24530787899074624
0.4532823899937214,0.7788078013197343,0.0
0.435093575848059,0.8410904855660148,0.13092975357145736
0.3293141859220586,0.7332430274664881,0.0701569977949824
0.28646141341613235,0.9690291065392791,0.13092975357145736
0.12064380024949659,0.9607219899829742,0.18453512321427137
0.10921513682370185,1.7112567799813196,-0.24530787899074624
-0.04568700568401358,0.787811324634954,0.0701569977949824
0.44214775565371367,0.7967790485581777,-0.24530787899074624
0.5423436049499546,1.074326270755482,0.0701569977949824
0.561409792497314,0.8322975715232267,0.13092975357145736
0.4519006257192127,0.8146082291155072,0.18453512321427137
0.5833688245580109,0.8672653974777808,0.8856218745807112
0.561409792497314,0.6773216603584293,0.385621874580711
0.5471611934682237,0.742429922430677,-0.24530787899074624
0.47233407291263063,0.7054556583737964,0.0701569977949824
0.476347123672135,0.8759232952317875,0.23248676035896368
0.2667027977511422,1.0424475832037055,0.23248676035896368
0.06144789619637051,1.1135512523941051,0.13092975357145736
0.16024622755730347,1.4049727550442683,0.4463946303571861
0.03622513889518028,1.4117969042604233,0.0701569977949824
-0.1356810480592794,1.8047574060986207,0.0
1.0012677900933282,-0.9922571492531189,-0.24530787899074624
0.6980552339934758,-0.8208800851266458,-0.24530787899074624
0.47233407291263063,-1.5254035758511832,-0.24530787899074624
0.5946438179984579,-1.135179683477138,-0.24530787899074624
0.5946438179984579,-1.1141992568793193,0.3154648767857287
0.7876342770866531,-0.6787619232479974,-0.24530787899074624
0.8666485928916007,-0.8208800851266458,-0.24530787899074624
0.47233407291263063,-0.8765712997170017,-0.24530787899074624
0.9373293068939689,-0.8026178023893443,0.0701569977949824
0.47233407291263063,-1.0934122010189862,-0.24530787899074624
0.9373293068939689,-1.3798447121682786,-0.24530787899074624
0.9373293068939689,-0.8208800851266458,-0.24530787899074624
0.8666485928916007,-0.48108397532687375,-0.24530787899074624
0.9373293068939689,-0.3286354457290842,-0.24530787899074624
0.47233407291263063,-1.221109299252517,-0.24530787899074624
0.47233407291263063,-0.8765712997170017,-0.24530787899074624
0.5946438179984579,-1.451450078523526,-0.24530787899074624
0.47233407291263063,-0.8578543491835272,-0.24530787899074624
0.3226390431053152,-0.914477731423141,-0.24530787899074624
0.7876342770866531,-0.766530958999146,-0.24530787899074624
0.3226390431053152,-0.9922571492531189,-0.24530787899074624
0.5946438179984579,-0.40357189342979694,-0.24530787899074624
0.3865775263046748,-0.24187938084395313,-0.08297811642676516
0.479009215729374,-0.22773902358281994,0.0
0.21950708819248996,-0.21368676880788934,0.4463946303571861
0.5423436049499546,-0.40357189342979694,0.27586429253634037
0.58109090617881,-0.46536698074513766,0.35189388295066765
0.27755230082923354,-0.6276945432000993,0.13092975357145736
0.4336737947506955,-0.1583372525130554,0.13092975357145736
0.3473355614293911,-0.09100748856676646,0.0
0.4560374095459062,-0.1858422226076591,0.13092975357145736
0.15164551592913628,-0.25610895230558106,0.27586429253634037
0.2829119537170725,-0.28484029110767894,0.27586429253634037
0.5252042631255285,0.05040164147944616,-0.24530787899074624
0.561409792497314,0.19518157937485497,0.7618595071429148
0.25381920773890715,-0.1583372525130554,0.0
0.055480358092881,-0.1997215254561783,0.18453512321427137
-0.6073514248573608,-0.5450706667358345,0.13092975357145736
0.4207587073880262,-0.3883840946540681,0.23248676035896368
0.5555096109449627,-0.25610895230558106,0.18453512321427137
0.42220605707157105,-0.22773902358281994,0.13092975357145736
0.46423522624163527,0.5007235200425562,0.13092975357145736
0.41639782755845756,-0.10431360147021924,0.0
0.49085960604046924,-0.2704288708577835,0.23248676035896368
0.49085960604046924,-0.1583372525130554,0.0701569977949824
0.35855666946733494,0.2528670664588096,0.0701569977949824
0.5833688245580109,-0.4188626611189717,0.23248676035896368
0.5742103708050399,0.09970151902148017,0.7010867513664397
0.40165335891026255,-0.1447095397808422,-0.24530787899074624
0.3865775263046748,-0.1583372525130554,-0.24530787899074624
0.34246845675655696,-0.6960446100795429,0.5701569977949824
0.43082518614728443,0.05040164147944616,0.0701569977949824
0.672663550495798,-0.24187938084395313,0.4463946303571861
0.684502322173828,-0.07777941782997684,0.385621874580711
0.8666485928916007,-0.11769868286496336,0.27586429253634037
0.6166407499104744,2.2873285657425457,0.35189388295066765
0.5239631039960898,-0.05155377820270253,0.18453512321427137
0.5362725561119902,0.01270639752525405,0.23248676035896368
0.5362725561119902,-0.012778388830149801,0.3154648767857287
0.6379392472793379,-0.43425780345681125,0.13092975357145736
0.5946438179984579,0.087477209446119,0.18453512321427137
0.6316203969372749,-0.1583372525130554,0.0701569977949824
0.5590559433521827,0.05040164147944616,-0.24530787899074624
0.7783461368974564,0.05040164147944616,0.13092975357145736
0.479009215729374,-0.11769868286496336,0.35189388295066765
0.6913130031904671,-0.06462847913933974,0.27586429253634037
0.6013189608152012,-0.1997215254561783,0.0701569977949824
0.49085960604046924,0.0,0.0
0.5684221871994477,-0.1858422226076591,0.3154648767857287
0.479009215729374,-0.09100748856676646,0.18453512321427137
0.6980552339934758,-0.8026178023893443,-0.24530787899074624
0.8666485928916007,-0.4969112655095452,0.0701569977949824
0.5946438179984579,-0.8578543491835272,-0.24530787899074624
0.5946438179984579,-0.5128504102609044,-0.24530787899074624
0.7876342770866531,-0.8578543491835272,-0.24530787899074624
0.7876342770866531,-0.9530321676144955,-0.24530787899074624
0.8666485928916007,-0.731012436034097,-0.24530787899074624
0.6980552339934758,-0.6109258444280422,-0.24530787899074624
0.5946438179984579,-0.6276945432000993,0.0701569977949824
0.3226390431053152,-0.914477731423141,-0.24530787899074624
0.47233407291263063,-0.8954448792720519,-0.24530787899074624
0.47233407291263063,-0.8208800851266458,-0.24530787899074624
0.3226390431053152,-1.0321764142881054,-0.24530787899074624
0.6980552339934758,-0.37329788726572455,0.13092975357145736
0.8666485928916007,-0.6616106649643325,0.13092975357145736
-0.14235619087602278,-1.3564726937381268,0.0
0.7876342770866531,-1.1563571122670953,-0.24530787899074624
0.5946438179984579,-0.6787619232479974,0.27586429253634037
0.7018777304786973,-0.09100748856676646,0.00041290953857399604
0.47233407291263063,-0.7487017784418155,-0.24530787899074624
0.3226390431053152,-0.40357189342979694,-0.24530787899074624
0.3226390431053152,-0.4969112655095452,-0.24530787899074624
0.3226390431053152,-0.5289030018368283,-0.24530787899074624
0.47233407291263063,-0.6787619232479974,0.0701569977949824
0.7876342770866531,-0.21368676880788934,0.0
0.5946438179984579,-0.5613550666880627,0.0701569977949824
0.3226390431053152,0.025341610377239476,0.18453512321427137
0.47233407291263063,-0.9336725672418607,0.23248676035896368
0.8666485928916007,-0.1997215254561783,0.13092975357145736
0.7876342770866531,-0.914477731423141,0.0701569977949824
0.47233407291263063,-0.914477731423141,0.385621874580711
0.5946438179984579,-0.5289030018368283,0.0701569977949824
0.6980552339934758,-0.7845022062375885,0.0
0.6980552339934758,-0.7487017784418155,-0.24530787899074624
0.6980552339934758,-0.5289030018368283,-0.24530787899074624
0.6980552339934758,-0.48108397532687375,0.35189388295066765
0.5946438179984579,-0.8392914493721015,-0.24530787899074624
0.5946438179984579,-0.37329788726572455,-0.24530787899074624
0.5946438179984579,-0.46536698074513766,-0.24530787899074624
0.5946438179984579,-0.3139423670841582,-0.24530787899074624
0.6980552339934758,-0.5289030018368283,0.27586429253634037
0.6980552339934758,-1.0121284636597756,0.18453512321427137
0.6980552339934758,-0.766530958999146,0.0
0.6980552339934758,-1.221109299252517,-0.24530787899074624
0.6980552339934758,-0.5942809010180435,0.27586429253634037
0.6980552339934758,-1.0728149839361965,-0.24530787899074624
0.6980552339934758,-0.3883840946540681,0.0
0.6980552339934758,-0.6616106649643325,-0.24530787899074624
0.6980552339934758,-1.1141992568793193,-0.24530787899074624
0.6980552339934758,-0.8208800851266458,-0.24530787899074624
0.5946438179984579,-1.19931802253082,0.18453512321427137
0.5946438179984579,-0.21368676880788934,0.0701569977949824
0.5946438179984579,0.19518157937485497,0.18453512321427137
0.5946438179984579,0.07518628205104044,0.0701569977949824
0.47233407291263063,-0.05155377820270253,0.41702188357323483
0.5946438179984579,-0.731012436034097,0.35189388295066765
0.5946438179984579,0.30911386168881977,0.23248676035896368
0.6980552339934758,-1.0321764142881054,-0.24530787899074624
0.5946438179984579,-1.0121284636597756,0.13092975357145736
0.6980552339934758,-0.9336725672418607,0.0
0.6980552339934758,-0.914477731423141,0.0701569977949824
0.6980552339934758,-0.5450706667358345,-0.24530787899074624
0.5946438179984579,-0.4969112655095452,0.0
0.5946438179984579,0.0,0.13092975357145736
0.47233407291263063,0.21843312134359813,0.18453512321427137
0.47233407291263063,0.27553438886845716,0.13092975357145736
0.47233407291263063,0.6392552783245553,0.13092975357145736
0.5946438179984579,-0.914477731423141,0.0701569977949824
0.47233407291263063,-0.28484029110767894,0.13092975357145736
0.5946438179984579,-0.46536698074513766,0.27586429253634037
0.6980552339934758,-0.9530321676144955,0.0701569977949824
0.6980552339934758,-0.8578543491835272,0.13092975357145736
0.5946438179984579,-0.7134607552735214,0.23248676035896368
0.6980552339934758,-0.5942809010180435,0.0
0.6980552339934758,-0.3139423670841582,0.0701569977949824
0.6980552339934758,-0.3139423670841582,0.0
0.5946438179984579,0.19518157937485497,0.0701569977949824
0.47233407291263063,0.5907506218973961,0.23248676035896368
0.5946438179984579,0.45952822691397094,0.385621874580711
0.5946438179984579,0.39628914211331234,0.4463946303571861
0.47233407291263063,0.21843312134359813,0.0701569977949824
0.47233407291263063,0.3855747295863137,0.18453512321427137
0.12964858401711993,-0.24187938084395313,0.13092975357145736
0.5946438179984579,-0.5450706667358345,0.0701569977949824
0.47233407291263063,-0.5128504102609044,0.13092975357145736
0.3226390431053152,-0.6787619232479974,-0.24530787899074624
0.6980552339934758,-1.5254035758511832,0.0
0.6980552339934758,-1.2653338455163952,-0.24530787899074624
0.3226390431053152,-0.1311636756667086,-0.24530787899074624
0.12964858401711993,-0.1720478089924641,0.0701569977949824
-0.14235619087602278,0.3855747295863137,0.0701569977949824
-0.14235619087602278,0.6392552783245553,0.3154648767857287
0.12964858401711993,0.28678318822304266,0.13092975357145736
-0.14235619087602278,0.30911386168881977,0.0701569977949824
0.12964858401711993,0.01270639752525405,0.18453512321427137
0.12964858401711993,-0.1858422226076591,0.0701569977949824
0.12964858401711993,-0.37329788726572455,0.0701569977949824
0.12964858401711993,-0.6787619232479974,0.0
0.3226390431053152,-0.6109258444280422,0.0701569977949824
0.47233407291263063,-0.731012436034097,0.0701569977949824
0.47233407291263063,-0.7487017784418155,0.0701569977949824
0.47233407291263063,0.147946772423996,0.0
0.3226390431053152,0.374809174085009,0.0701569977949824
0.3226390431053152,0.29797616204092864,0.18453512321427137
0.12964858401711993,0.17168782948628636,0.13092975357145736
0.12964858401711993,0.087477209446119,0.18453512321427137
0.47233407291263063,0.21843312134359813,0.0701569977949824
0.3226390431053152,-0.8026178023893443,0.0
0.12964858401711993,-2.1246650742453865,0.0701569977949824
0.3226390431053152,-1.0321764142881054,0.0701569977949824
0.8666485928916007,-0.6276945432000993,0.0701569977949824
0.5946438179984579,-1.0524041695639785,0.0
0.47233407291263063,-0.731012436034097,0.0
0.3226390431053152,-0.8954448792720519,0.0701569977949824
0.47233407291263063,-0.6445888513729445,0.27586429253634037
0.5946438179984579,-0.43425780345681125,0.4999999999999999
0.5946438179984579,-0.6109258444280422,0.13092975357145736
0.12964858401711993,-0.43425780345681125,0.0
0.3226390431053152,-0.40357189342979694,0.0701569977949824
0.47233407291263063,-0.1311636756667086,0.0701569977949824
0.12964858401711993,-0.3286354457290842,0.0701569977949824
0.47233407291263063,-0.9922571492531189,-0.24530787899074624
0.3226390431053152,-0.7134607552735214,-0.24530787899074624
0.47233407291263063,-0.8208800851266458,0.13092975357145736
0.47233407291263063,-0.6616106649643325,0.0
0.3226390431053152,-0.7845022062375885,0.0
0.7876342770866531,-0.44975875516321845,0.13092975357145736
0.3569650997573329,-0.025629589385550218,0.0701569977949824
0.4046282920255056,0.15984853933233986,0.0
0.2757561918095805,-0.1311636756667086,0.35189388295066765
0.543551249413081,0.17168782948628636,0.0701569977949824
0.4532823899937214,0.0,0.13092975357145736
0.3789106277906911,-0.06462847913933974,0.385621874580711
0.23114055287117313,-0.10431360147021924,0.5479516371446922
